,DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
7878,1,5,1218,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,12889,LAS,14312,PVR,515,3
7882,1,3,2793,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,11697,FLL,16229,YVR,515,3
7885,1,3,1320,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16173,YQR,15618,VNY,609,3
7893,1,3,1244,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,15260,TMB,16271,YYZ,609,3
7895,1,3,1320,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,15618,VNY,16173,YQR,609,3
7911,1,5,1293,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,14986,SRQ,16149,YOW,668,3
7917,1,3,445,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16271,YYZ,14259,PSM,686,3
7933,1,1,1208,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,10721,BOS,11534,ELH,636,3
7939,1,1,1755,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16263,YYJ,11259,DAL,636,3
7944,1,1,801,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16271,YYZ,14685,SAV,636,3
7947,1,5,192,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16271,YYZ,11295,DET,636,3
7949,1,5,204,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16271,YYZ,14275,PTK,636,3
7951,1,1,301,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16271,YYZ,10257,ALB,636,3
7960,1,5,192,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,11295,DET,16271,YYZ,636,3
7962,1,5,1196,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,10329,APF,16097,YKF,636,3
7966,1,5,1376,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,11827,FXE,16217,YUL,636,3
7969,1,1,1167,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16240,YXC,14679,SAN,636,3
7980,1,1,1194,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,14679,SAN,16115,YLW,636,3
7985,1,7,1151,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,14635,RSW,16078,YHM,636,3
7996,1,7,2171,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,15618,VNY,16271,YYZ,648,3
8003,1,5,2119,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,10747,BRO,669,4
8004,1,3,2724,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,12758,KOA,669,4
8006,1,3,1330,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,10299,ANC,669,4
8009,1,7,992,14Q,London Air Services Limited,14Q,London Air Services Limited,12889,LAS,16229,YVR,575,4
8011,1,1,1083,14Q,London Air Services Limited,14Q,London Air Services Limited,14262,PSP,16263,YYJ,575,4
8012,1,3,1117,14Q,London Air Services Limited,14Q,London Air Services Limited,14262,PSP,16016,YCD,575,4
8016,1,5,1210,14Q,London Air Services Limited,14Q,London Air Services Limited,16258,YYD,14771,SFO,575,4
8022,1,1,1033,14Q,London Air Services Limited,14Q,London Air Services Limited,14689,SBA,16229,YVR,575,4
8036,1,287,6987,PR,Philippine Airlines Inc.,PR,Philippine Airlines Inc.,14771,SFO,13408,MNL,359,4
8038,1,147,1139,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12889,LAS,13514,MTY,694,4
8062,1,71,1370,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,13514,MTY,13342,MKE,673,4
8063,1,57,789,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,13594,MZT,14107,PHX,631,4
8066,1,9,1086,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,14107,PHX,16306,ZLO,631,4
8068,1,1,531,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12016,GUM,15994,YAP,614,4
8087,1,177,2259,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14771,SFO,16271,YYZ,888,4
8093,1,117,1199,AA,American Airlines Inc.,AA,American Airlines Inc.,16271,YYZ,11298,DFW,838,4
8098,1,271,4425,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,12972,LHR,627,4
8106,1,87,5142,AA,American Airlines Inc.,AA,American Airlines Inc.,11760,FRA,11298,DFW,637,4
8112,1,129,2298,AA,American Airlines Inc.,AA,American Airlines Inc.,13930,ORD,10411,AUA,614,4
8117,1,169,1801,AA,American Airlines Inc.,AA,American Airlines Inc.,14312,PVR,13485,MSN,614,4
8122,1,57,1330,AA,American Airlines Inc.,AA,American Airlines Inc.,14681,SAP,11298,DFW,614,4
8123,1,165,860,AA,American Airlines Inc.,AA,American Airlines Inc.,14681,SAP,14635,RSW,614,4
8126,1,149,1737,AA,American Airlines Inc.,AA,American Airlines Inc.,14849,SKB,12478,JFK,614,4
8127,1,167,2528,AA,American Airlines Inc.,AA,American Airlines Inc.,15513,UVF,13930,ORD,614,4
8128,1,133,2626,AA,American Airlines Inc.,AA,American Airlines Inc.,15513,UVF,11298,DFW,614,4
8131,1,167,1239,AA,American Airlines Inc.,AA,American Airlines Inc.,11057,CLT,14207,POP,614,4
8135,1,167,1133,AA,American Airlines Inc.,AA,American Airlines Inc.,11032,CUN,14492,RDU,614,4
8136,1,169,1341,AA,American Airlines Inc.,AA,American Airlines Inc.,11032,CUN,13198,MCI,614,4
8139,1,21,1088,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,16304,ZIH,614,4
8140,1,111,1330,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,14681,SAP,614,4
8141,1,69,2626,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,15513,UVF,614,4
8146,1,155,753,AA,American Airlines Inc.,AA,American Airlines Inc.,11874,GDL,10423,AUS,614,4
8147,1,169,1419,AA,American Airlines Inc.,AA,American Airlines Inc.,14832,SJD,13198,MCI,614,4
8149,1,169,1341,AA,American Airlines Inc.,AA,American Airlines Inc.,13198,MCI,11032,CUN,614,4
8155,1,167,1547,AA,American Airlines Inc.,AA,American Airlines Inc.,12990,LIR,14683,SAT,614,4
8161,1,113,1784,AA,American Airlines Inc.,AA,American Airlines Inc.,14312,PVR,11057,CLT,698,4
8168,1,127,1667,AA,American Airlines Inc.,AA,American Airlines Inc.,14849,SKB,11057,CLT,698,4
8169,1,113,453,AA,American Airlines Inc.,AA,American Airlines Inc.,11868,GCM,13303,MIA,698,4
8170,1,115,1998,AA,American Airlines Inc.,AA,American Airlines Inc.,11950,GND,11057,CLT,698,4
8171,1,93,1784,AA,American Airlines Inc.,AA,American Airlines Inc.,11057,CLT,14312,PVR,698,4
8176,1,123,1754,AA,American Airlines Inc.,AA,American Airlines Inc.,11057,CLT,11185,CUR,698,4
8178,1,111,2339,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,15084,SXM,698,4
8183,1,41,1104,AA,American Airlines Inc.,AA,American Airlines Inc.,13605,NAS,12953,LGA,698,4
8184,1,77,594,AA,American Airlines Inc.,AA,American Airlines Inc.,11301,DGO,10423,AUS,698,4
8185,1,117,875,AA,American Airlines Inc.,AA,American Airlines Inc.,13594,MZT,11298,DFW,694,4
8203,1,255,1990,AA,American Airlines Inc.,AA,American Airlines Inc.,14286,PTY,11298,DFW,627,4
8205,1,195,5286,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,11625,EZE,627,4
8214,1,99,1087,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,10486,BAQ,838,4
8219,1,169,1431,AA,American Airlines Inc.,AA,American Airlines Inc.,14677,SAL,11298,DFW,838,4
8223,1,163,1325,AA,American Airlines Inc.,AA,American Airlines Inc.,12010,GUA,11298,DFW,838,4
8248,1,183,1024,AA,American Airlines Inc.,AA,American Airlines Inc.,14832,SJD,11298,DFW,721,4
8249,1,171,1152,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,14286,PTY,887,4
8255,1,33,881,MQ,Envoy Air,MQ,Envoy Air,13930,ORD,16163,YQB,673,4
8257,1,31,770,MQ,Envoy Air,MQ,Envoy Air,16293,ZCL,11298,DFW,675,4
8258,1,41,524,MQ,Envoy Air,MQ,Envoy Air,11298,DFW,13514,MTY,675,4
8259,1,47,411,MQ,Envoy Air,MQ,Envoy Air,13514,MTY,12266,IAH,675,4
8261,1,71,1179,MQ,Envoy Air,MQ,Envoy Air,12239,HUX,11298,DFW,673,4
8262,1,69,1124,MQ,Envoy Air,MQ,Envoy Air,10148,ACA,11298,DFW,673,4
8267,1,59,639,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,13256,MFE,13799,OAX,673,4
8269,1,71,623,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,16477,QRO,14683,SAT,673,4
8270,1,75,678,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,16477,QRO,10423,AUS,673,4
8271,1,73,899,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,16304,ZIH,10423,AUS,673,4
8274,1,75,156,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,13514,MTY,12206,HRL,673,4
8275,1,63,1055,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,16306,ZLO,11298,DFW,638,4
8276,1,29,1055,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11298,DFW,16306,ZLO,638,4
8277,1,1,4305,2AQ,ABS JETS A.S,2AQ,ABS JETS A.S,12264,IAD,14239,PRG,667,4
8278,1,5,4060,2AQ,ABS JETS A.S,2AQ,ABS JETS A.S,14239,PRG,12197,HPN,667,4
8288,1,45,1552,AV,Aerovias Nacl De Colombia,AV,Aerovias Nacl De Colombia,13303,MIA,11052,CLO,698,4
8292,1,19,4226,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,13360,MLB,13165,MAN,889,4
8353,1,151,1554,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11032,CUN,12478,JFK,622,5
8354,1,183,1117,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,13180,MBJ,622,5
8365,1,141,2685,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11032,CUN,14747,SEA,888,5
8371,1,63,1764,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13487,MSP,14832,SJD,694,5
8372,1,57,1148,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10521,BDA,10397,ATL,694,5
8373,1,149,2005,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11032,CUN,14869,SLC,694,5
8389,1,215,4401,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,10292,AMS,696,5
8391,1,277,3962,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,11433,DTW,10920,CDG,339,5
8398,1,49,106,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,16271,YYZ,14576,ROC,530,5
8399,1,45,323,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,10135,ABE,530,5
8405,1,3,3288,IFQ,FAI rent-a-jet AG,IFQ,FAI rent-a-jet AG,10730,BQH,10721,BOS,669,4
8408,1,3,1880,IFQ,FAI rent-a-jet AG,IFQ,FAI rent-a-jet AG,16267,YYR,10599,BHM,669,4
8410,1,3,2791,IFQ,FAI rent-a-jet AG,IFQ,FAI rent-a-jet AG,12651,KEF,11042,CLE,669,4
8414,1,5,5365,IFQ,FAI rent-a-jet AG,IFQ,FAI rent-a-jet AG,15167,TEB,10144,ABV,658,4
8415,1,5,5125,IFQ,FAI rent-a-jet AG,IFQ,FAI rent-a-jet AG,10394,ATH,10821,BWI,658,4
8416,1,5,5125,IFQ,FAI rent-a-jet AG,IFQ,FAI rent-a-jet AG,10821,BWI,10394,ATH,658,4
8424,1,3,5864,0BQ,DCA,0BQ,DCA,13891,ONT,15022,STR,667,5
8425,1,3,3475,0BQ,DCA,0BQ,DCA,11433,DTW,10591,BHD,658,5
8426,1,5,1322,0BQ,DCA,0BQ,DCA,15246,TLC,11697,FLL,750,5
8428,1,7,1428,0BQ,DCA,0BQ,DCA,14679,SAN,15246,TLC,750,5
8435,1,7,6749,AOQ,Avon Jet AG,AOQ,Avon Jet AG,12892,LAX,14854,SKG,667,5
8437,1,5,5214,AOQ,Avon Jet AG,AOQ,Avon Jet AG,12889,LAS,13094,LTN,667,5
8446,1,3,5841,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,14771,SFO,16321,ZRH,658,5
8452,1,9,536,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,11032,CUN,13898,OPF,788,5
8466,1,3,3270,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,14051,PDL,13303,MIA,775,4
8467,1,3,3703,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,11928,GLA,11193,CVG,775,4
8472,1,1,4248,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,13094,LTN,12451,JAX,775,4
8478,1,5,4395,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,14027,PBI,10205,AGP,775,4
8480,1,3,4113,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,10208,AGS,11628,FAB,775,4
8486,1,1,856,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,13605,NAS,13495,MSY,775,4
8487,1,1,1790,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,15167,TEB,10312,ANU,833,4
8489,1,5,3097,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,36Q,Air Hamburg Luftverkehrsgesellschaft mbH,10581,BGR,15018,STN,833,4
8496,1,15,4012,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",11057,CLT,15018,STN,612,4
8501,1,3,3918,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",10357,ARN,15167,TEB,725,4
8504,1,1,3830,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",11070,CMN,12264,IAD,750,4
8505,1,5,4381,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",12264,IAD,15566,VCE,775,4
8558,1,21,222,QK,Jazz Aviation LP,QK,Jazz Aviation LP,16271,YYZ,14122,PIT,638,5
8562,1,47,678,QK,Jazz Aviation LP,QK,Jazz Aviation LP,16271,YYZ,13487,MSP,629,5
8566,1,31,5989,02Q,Titan Airways,02Q,Titan Airways,12892,LAX,13518,MUC,622,5
8569,1,41,3991,02Q,Titan Airways,02Q,Titan Airways,12478,JFK,13625,NCE,721,5
8576,1,127,2061,AC,Air Canada,AC,Air Canada,14747,SEA,16271,YYZ,694,5
8577,1,131,2061,AC,Air Canada,AC,Air Canada,16271,YYZ,14747,SEA,694,5
8594,1,75,2285,AC,Air Canada,AC,Air Canada,16217,YUL,14747,SEA,724,5
8603,1,147,2085,AC,Air Canada,AC,Air Canada,16271,YYZ,14262,PSP,699,5
8610,1,145,1200,AM,Aeromexico,AM,Aeromexico,13252,MEX,15304,TPA,614,5
8613,1,155,1366,AM,Aeromexico,AM,Aeromexico,12892,LAX,10638,BJX,838,5
8614,1,135,3969,IB,Iberia Air Lines Of Spain,IB,Iberia Air Lines Of Spain,14843,SJU,13156,MAD,687,5
8615,1,127,3969,IB,Iberia Air Lines Of Spain,IB,Iberia Air Lines Of Spain,13156,MAD,14843,SJU,687,5
8619,1,1,3863,HYP,Hyperion Aviation Ltd. dba Hyperion,HYP,Hyperion Aviation Ltd. dba Hyperion,12264,IAD,14639,RTM,669,3
8620,1,1,2981,HYP,Hyperion Aviation Ltd. dba Hyperion,HYP,Hyperion Aviation Ltd. dba Hyperion,14918,SNN,10529,BDL,669,3
8621,1,3,4902,HYP,Hyperion Aviation Ltd. dba Hyperion,HYP,Hyperion Aviation Ltd. dba Hyperion,13303,MIA,13625,NCE,658,3
8624,1,113,4593,AC,Air Canada,AC,Air Canada,13830,OGG,16271,YYZ,887,4
8640,1,65,1280,AC,Air Canada,AC,Air Canada,12266,IAH,16271,YYZ,694,4
8644,1,49,331,AC,Air Canada,AC,Air Canada,11618,EWR,16217,YUL,698,4
8645,1,43,328,AC,Air Canada,AC,Air Canada,11618,EWR,16149,YOW,698,4
8651,1,41,1705,AC,Air Canada,AC,Air Canada,16042,YEG,11066,CMH,698,4
8652,1,45,1086,AC,Air Canada,AC,Air Canada,16042,YEG,13487,MSP,698,4
8654,1,49,1880,AC,Air Canada,AC,Air Canada,16232,YWG,11697,FLL,698,4
8655,1,47,2059,AC,Air Canada,AC,Air Canada,16271,YYZ,10559,BFI,698,4
8658,1,45,1340,AC,Air Canada,AC,Air Canada,14492,RDU,16232,YWG,698,4
8659,1,49,599,AC,Air Canada,AC,Air Canada,16217,YUL,11066,CMH,698,4
8665,1,43,1206,AC,Air Canada,AC,Air Canada,16257,YYC,12892,LAX,698,4
8668,1,49,1299,AC,Air Canada,AC,Air Canada,15304,TPA,16217,YUL,698,4
8672,1,45,1759,AC,Air Canada,AC,Air Canada,10693,BNA,16042,YEG,698,4
8678,1,43,328,AC,Air Canada,AC,Air Canada,16149,YOW,11618,EWR,698,4
8680,1,41,2199,AC,Air Canada,AC,Air Canada,16149,YOW,10559,BFI,698,4
8684,1,7,849,2AQ,ABS JETS A.S,2AQ,ABS JETS A.S,12264,IAD,10521,BDA,750,5
8685,1,5,4487,2AQ,ABS JETS A.S,2AQ,ABS JETS A.S,10782,BTS,12264,IAD,750,5
8689,1,143,1894,AV,Aerovias Nacl De Colombia,AV,Aerovias Nacl De Colombia,14677,SAL,12264,IAD,694,5
8693,1,79,582,BCQ,Bradley Air Services Ltd.,BCQ,Bradley Air Services Ltd.,16271,YYZ,14938,SOP,619,5
8695,1,109,711,BCQ,Bradley Air Services Ltd.,BCQ,Bradley Air Services Ltd.,16156,YPQ,10693,BNA,617,5
8696,1,105,1179,BCQ,Bradley Air Services Ltd.,BCQ,Bradley Air Services Ltd.,16156,YPQ,13495,MSY,617,5
8699,1,101,1179,BCQ,Bradley Air Services Ltd.,BCQ,Bradley Air Services Ltd.,13495,MSY,16156,YPQ,617,5
8703,1,1,3878,CAZ,CAT Aviation,CAZ,CAT Aviation,12026,GVA,11618,EWR,775,5
8705,1,3,4833,CAZ,CAT Aviation,CAZ,CAT Aviation,16321,ZRH,14027,PBI,775,5
8708,1,7,4025,CAZ,CAT Aviation,CAZ,CAT Aviation,14100,PHL,16321,ZRH,775,5
8711,1,3,5147,CRV,Acropolis Aviation Ltd.,CRV,Acropolis Aviation Ltd.,14679,SAN,14918,SNN,698,5
8713,1,11,4058,CRV,Acropolis Aviation Ltd.,CRV,Acropolis Aviation Ltd.,14918,SNN,13303,MIA,698,5
8729,1,55,1425,AA,American Airlines Inc.,AA,American Airlines Inc.,16271,YYZ,14683,SAT,614,5
8742,1,153,4038,AA,American Airlines Inc.,AA,American Airlines Inc.,12478,JFK,13518,MUC,627,5
8747,1,231,5463,AA,American Airlines Inc.,AA,American Airlines Inc.,13930,ORD,10394,ATH,887,5
8748,1,207,3948,AA,American Airlines Inc.,AA,American Airlines Inc.,14100,PHL,11760,FRA,887,5
8756,1,83,1479,AA,American Airlines Inc.,AA,American Airlines Inc.,13930,ORD,11244,CZM,614,5
8761,1,149,747,AA,American Airlines Inc.,AA,American Airlines Inc.,14012,PAP,14027,PBI,614,5
8762,1,137,1026,AA,American Airlines Inc.,AA,American Airlines Inc.,14739,SDQ,14986,SRQ,614,5
8763,1,161,1055,AA,American Airlines Inc.,AA,American Airlines Inc.,12010,GUA,15304,TPA,614,5
8764,1,135,999,AA,American Airlines Inc.,AA,American Airlines Inc.,12010,GUA,14635,RSW,614,5
8768,1,139,1212,AA,American Airlines Inc.,AA,American Airlines Inc.,14286,PTY,14027,PBI,614,5
8770,1,151,1327,AA,American Airlines Inc.,AA,American Airlines Inc.,15084,SXM,14635,RSW,614,5
8773,1,165,1526,AA,American Airlines Inc.,AA,American Airlines Inc.,15513,UVF,14027,PBI,614,5
8783,1,93,528,AA,American Airlines Inc.,AA,American Airlines Inc.,11244,CZM,14635,RSW,614,5
8786,1,87,1330,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,10312,ANU,698,5
8787,1,113,971,AA,American Airlines Inc.,AA,American Airlines Inc.,14312,PVR,14107,PHX,698,5
8788,1,125,1205,AA,American Airlines Inc.,AA,American Airlines Inc.,13252,MEX,14635,RSW,698,5
8794,1,123,1289,AA,American Airlines Inc.,AA,American Airlines Inc.,11164,CTG,15304,TPA,698,5
8797,1,121,1507,AA,American Airlines Inc.,AA,American Airlines Inc.,15513,UVF,11697,FLL,698,5
8798,1,125,1653,AA,American Airlines Inc.,AA,American Airlines Inc.,15513,UVF,13204,MCO,698,5
8800,1,61,1405,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,15923,XPL,698,5
8801,1,121,1279,AA,American Airlines Inc.,AA,American Airlines Inc.,10486,BAQ,13204,MCO,698,5
8803,1,89,1405,AA,American Airlines Inc.,AA,American Airlines Inc.,15923,XPL,11298,DFW,698,5
8812,1,125,1037,AA,American Airlines Inc.,AA,American Airlines Inc.,14107,PHX,11874,GDL,694,5
8815,1,119,1505,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,15513,UVF,699,5
8820,1,175,550,AA,American Airlines Inc.,AA,American Airlines Inc.,15304,TPA,11032,CUN,699,5
8827,1,223,5048,AA,American Airlines Inc.,AA,American Airlines Inc.,14717,SCL,14100,PHL,627,5
8833,1,103,1133,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,10411,AUA,838,5
8836,1,149,1517,AA,American Airlines Inc.,AA,American Airlines Inc.,10312,ANU,15304,TPA,838,5
8845,1,143,1149,AA,American Airlines Inc.,AA,American Airlines Inc.,14838,SJO,14635,RSW,838,5
8846,1,149,1325,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,12010,GUA,838,5
8847,1,135,1775,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,14838,SJO,838,5
8849,1,169,749,AA,American Airlines Inc.,AA,American Airlines Inc.,14207,POP,11697,FLL,838,5
8851,1,141,1549,AA,American Airlines Inc.,AA,American Airlines Inc.,12478,JFK,14739,SDQ,838,5
8867,1,221,5286,AA,American Airlines Inc.,AA,American Airlines Inc.,11625,EZE,11298,DFW,887,5
8870,1,293,4406,AA,American Airlines Inc.,AA,American Airlines Inc.,11625,EZE,13303,MIA,637,5
8872,1,89,6841,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,12277,ICN,627,5
8874,1,125,7487,AA,American Airlines Inc.,AA,American Airlines Inc.,12892,LAX,15092,SYD,889,5
8884,1,173,3867,KL,Klm Royal Dutch Airlines,KL,Klm Royal Dutch Airlines,12264,IAD,10292,AMS,627,5
8906,1,1,3923,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11728,FOK,11179,CUF,750,5
8909,1,1,3986,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11179,CUF,15167,TEB,750,5
8910,1,1,4605,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",14639,RTM,11697,FLL,788,5
8911,1,1,4571,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",14027,PBI,14639,RTM,788,5
8939,1,3,3084,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,14918,SNN,641,5
8940,1,5,1173,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14771,SFO,12886,LAP,641,5
8941,1,13,1234,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14312,PVR,641,5
8944,1,7,928,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,15618,VNY,641,5
8951,1,7,5473,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14689,SBA,11628,FAB,658,5
8952,1,5,3155,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11164,CTG,12892,LAX,658,5
8953,1,3,4669,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11637,FAR,13625,NCE,658,5
8956,1,1,2132,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16097,YKF,658,5
8958,1,1,1311,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,15246,TLC,667,5
8963,1,3,4146,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15030,SUA,11988,GRU,667,5
8964,1,3,4233,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11915,GIG,15030,SUA,667,5
8968,1,1,1223,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11697,FLL,15084,SXM,667,5
8973,1,1,2113,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15246,TLC,15167,TEB,667,5
8975,1,5,1150,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10519,BCT,16252,YXU,667,5
8977,1,1,752,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16252,YXU,14685,SAV,667,5
8978,1,9,5300,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10194,AFW,11625,EZE,612,5
8979,1,5,91,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10792,BUF,16097,YKF,750,5
8981,1,5,272,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,16097,YKF,750,5
8983,1,5,91,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16097,YKF,10792,BUF,750,5
